id_jugador;full_name;name;last_name;age;birthday_GMT;position_campo;current_club;nationality
2373;Dodi Lukebakio;Dodi;Lukebakio;25;NULL;Midfielder;Sevilla FC;Belgium
2374;Domingos Duarte;Domingos;Duarte;28;NULL;Defender;Getafe CF;Portugal
2375;Dominik Greif;Dominik;Greif;26;NULL;Goalkeeper;RCD Mallorca;Slovakia
2376;Ader Militao;Ader;Militao;25;NULL;Defender;Real Madrid;Brazil
2377;Edgar GonzAlez;Edgar;GonzAlez;26;NULL;Defender;Almeria;Spain
2378;Eduardo Camavinga;Eduardo;Camavinga;20;NULL;Midfielder;Real Madrid;France
2379;Enzo Loiodice;Enzo;Loiodice;22;NULL;Midfielder;UD Las Palmas;France
2380;Aric Curbelo de la Fe;Aric;Curbelo de la Fe;29;NULL;Defender;UD Las Palmas;Spain
2381;Eric Garcia;Eric;Garcia;22;NULL;Defender;Girona FC;Spain
2382;Erik Lamela;Erik;Lamela;31;NULL;Forward;Sevilla FC;Argentina
2383;Atienne Capoue;Atienne;Capoue;35;NULL;Midfielder;Villarreal;France
2384;Fabricio Angileri;Fabricio;Angileri;29;NULL;Defender;Getafe CF;Argentina
2385;Famara Diedhiou;Famara;Diedhiou;30;NULL;Forward;Granada CF;Senegal
2386;Federico Gattoni;Federico;Gattoni;24;NULL;Defender;Sevilla FC;Argentina
2387;Federico San Emeterio;Federico;San Emeterio;26;NULL;Midfielder;Cadiz;Spain
2388;Federico Valverde;Federico;Valverde;25;NULL;Midfielder;Real Madrid;Uruguay
2389;Fermi Lopez Marti;Fermi;Lopez Marti;20;NULL;Midfielder;FC Barcelona;Spain
2390;Fernando Francisco Reges;Fernando;Francisco Reges;36;NULL;Midfielder;Sevilla FC;Brazil
2391;Fernando Martiez;Fernando;Martiez;33;NULL;Goalkeeper;Almeria;Spain
2392;FerrAn Torres;FerrAn;Torres;23;NULL;Forward;FC Barcelona;Spain
2393;Filip Jorgensen;Filip;Jorgensen;21;NULL;Goalkeeper;Villarreal;Denmark
2394;Florian Lejeune;Florian;Lejeune;32;NULL;Defender;Rayo Vallecano;France
2395;Fran BeltrAn;Fran;BeltrAn;24;NULL;Midfielder;Celta de Vigo;Spain
2396;Fran Garcia;Fran;Garcia;24;NULL;Defender;Real Madrid;Spain
2397;Fran Perez;Fran;Perez;20;NULL;Midfielder;Valencia CF;Spain
2398;Fran Vieites;Fran;Vieites;24;NULL;Goalkeeper;Real Betis;Spain
2399;Francisco Javier GonzAlez Perez;Francisco;Javier GonzAlez Perez;18;NULL;Goalkeeper;Real Madrid;Spain
2400;Francisco Jesus Crespo Garcia;Francisco;Jesus Crespo Garcia;27;NULL;Midfielder;UD Las Palmas;Spain
2401;Franco Cervi;Franco;Cervi;29;NULL;Forward;Celta de Vigo;Argentina
2402;Frenkie de Jong;Frenkie;de Jong;26;NULL;Midfielder;FC Barcelona;Netherlands
2403;Gabri Veiga;Gabri;Veiga;21;NULL;Midfielder;Celta de Vigo;Spain
2404;Gabriel Paulista;Gabriel;Paulista;32;NULL;Defender;Valencia CF;Brazil
2405;Gaizka Garcia VAzquez;Gaizka;Garcia VAzquez;18;NULL;Goalkeeper;Deportivo Alaves;Spain
2406;Gaston Alvarez;Gaston;Alvarez;23;NULL;Defender;Getafe CF;Uruguay
2407;Gavi;Gavi;;19;NULL;Midfielder;FC Barcelona;Spain
2408;Gerard Gumbau;Gerard;Gumbau;28;NULL;Midfielder;Granada CF;Spain
2409;Gerard Moreno;Gerard;Moreno;31;NULL;Forward;Villarreal;Spain
2410;GermAn Pezzella;GermAn;Pezzella;32;NULL;Defender;Real Betis;Argentina
2411;Giorgi Gagua;Giorgi;Gagua;21;NULL;Forward;Deportivo Alaves;Georgia
2412;Giorgi Mamardashvili;Giorgi;Mamardashvili;22;NULL;Goalkeeper;Valencia CF;Georgia
2413;Giovanni GonzAlez;Giovanni;GonzAlez;28;NULL;Defender;RCD Mallorca;Uruguay
2414;Gonzalo Paciencia;Gonzalo;Paciencia;29;NULL;Forward;Celta de Vigo;Portugal
2415;Gonzalo Escalante;Gonzalo;Escalante;30;NULL;Midfielder;Cadiz;Argentina
2416;Gonzalo Garcia Torres;Gonzalo;Garcia Torres;19;NULL;Midfielder;Real Madrid;Spain
2417;Gonzalo Melero;Gonzalo;Melero;29;NULL;Midfielder;Almeria;Spain
2418;Gonzalo Montiel;Gonzalo;Montiel;26;NULL;Defender;Sevilla FC;Argentina
2419;Gonzalo Villar;Gonzalo;Villar;25;NULL;Midfielder;Granada CF;Spain
2420;Gorka Guruzeta;Gorka;Guruzeta;26;NULL;Forward;Athletic Club Bilbao;Spain
2421;Gorka Rivera;Gorka;Rivera;19;NULL;Defender;Getafe CF;Spain
2422;Gui Guedes;Gui;Guedes;21;NULL;Midfielder;Almeria;Portugal
2423;Guido Rodriguez;Guido;Rodriguez;29;NULL;Midfielder;Real Betis;Argentina
2424;Guilherme Sousa Carvalho Fernandes;Guilherme;Sousa Carvalho Fernandes;22;NULL;Goalkeeper;Real Betis;Portugal
2425;Hamari Traore;Hamari;Traore;31;NULL;Defender;Real Sociedad;Mali
2426;Hector Bellerin;Hector;Bellerin;28;NULL;Defender;Real Betis;Spain
2427;Houboulang Mendes;Houboulang;Mendes;25;NULL;Defender;Almeria;France
2428;Hugo Duro;Hugo;Duro;23;NULL;Forward;Valencia CF;Spain
2429;Hugo GonzAlez Sotos;Hugo;GonzAlez Sotos;20;NULL;Midfielder;Valencia CF;Spain
2430;Hugo Guillamin;Hugo;Guillamin;23;NULL;Midfielder;Valencia CF;Spain
2431;Hugo Sotelo;Hugo;Sotelo;19;NULL;Midfielder;Celta de Vigo;Spain
2432;iago Aspas;iago;Aspas;36;NULL;Forward;Celta de Vigo;Spain
2433;ianis Hagi;ianis;Hagi;24;NULL;Midfielder;Deportivo Alaves;Romania
2434;Ibrahima Kebe;Ibrahima;Kebe;23;NULL;Midfielder;Girona FC;Mali
2435;Ibrahima Kone;Ibrahima;Kone;24;NULL;Forward;Almeria;Mali
2436;Iddrisu Baba;Iddrisu;Baba;27;NULL;Midfielder;Almeria;Ghana
2437;Ignasi Miquel i Pons;Ignasi;Miquel i Pons;30;NULL;Defender;Granada CF;Spain
2438;Igor Zubeldia;Igor;Zubeldia;26;NULL;Defender;Real Sociedad;Spain
2439;Iker Almena Horcajo;Iker;Almena Horcajo;19;NULL;Midfielder;Girona FC;Spain
2440;Iker Muniain;Iker;Muniain;30;NULL;Midfielder;Athletic Club Bilbao;Spain
2441;Iker Mu̱oz;Iker;Mu̱oz;20;NULL;Midfielder;CA Osasuna;Spain
2442;Ilias Akhomach Chakkour;Ilias;Akhomach Chakkour;19;NULL;Forward;Villarreal;Spain
2443;Ilias Kostis;Ilias;Kostis;20;NULL;Defender;Atletico Madrid;Cyprus
2444;Alkay Gundogan;Alkay;Gundogan;32;NULL;Midfielder;FC Barcelona;Germany
2445;Imanol Garcia de Alboniz Crecente;Imanol;Garcia de Alboniz Crecente;23;NULL;Defender;Athletic Club Bilbao;Spain
2446;I̱aki GonzAlez Zambrano;I̱aki;GonzAlez Zambrano;19;NULL;Midfielder;UD Las Palmas;Spain
2447;I̱aki Peza;I̱aki;Peza;24;NULL;Goalkeeper;FC Barcelona;Spain
2448;I̱aki Williams;I̱aki;Williams;29;NULL;Forward;Athletic Club Bilbao;Ghana
2449;ligo Lekue;ligo;Lekue;30;NULL;Defender;Athletic Club Bilbao;Spain
2450;I̱igo Martiez;I̱igo;Martiez;32;NULL;Defender;FC Barcelona;Spain
2451;ligo Ruiz de Galarreta;ligo;Ruiz de Galarreta;30;NULL;Midfielder;Athletic Club Bilbao;Spain
2452;Isaac Carcelen;Isaac;Carcelen;30;NULL;Defender;Cadiz;Spain
2453;Isco;Isco;;31;NULL;Midfielder;Real Betis;Spain
2454;Isi Palazin;Isi;Palazin;28;NULL;Forward;Rayo Vallecano;Spain
2455;IvAn Alejo;IvAn;Alejo;28;NULL;Forward;Cadiz;Spain
2456;IvAn Balliu;IvAn;Balliu;31;NULL;Defender;Rayo Vallecano;Albania
2457;IvAn Cuellar;IvAn;Cuellar;39;NULL;Goalkeeper;RCD Mallorca;Spain
2458;IvAn Marti;IvAn;Marti;24;NULL;Midfielder;Girona FC;Spain
2459;Ivan Rakitic;Ivan;Rakitic;35;NULL;Midfielder;Sevilla FC;Croatia
2460;IvAn Villar;IvAn;Villar;26;NULL;Goalkeeper;Celta de Vigo;Spain
2461;Ivo Grbic;Ivo;Grbic;27;NULL;Goalkeeper;Atletico Madrid;Croatia
2462;Jaime Mata;Jaime;Mata;34;NULL;Forward;Getafe CF;Spain
2463;Jan Oblak;Jan;Oblak;30;NULL;Goalkeeper;Atletico Madrid;Slovenia
2464;Jaume Costa;Jaume;Costa;35;NULL;Defender;RCD Mallorca;Spain
2465;Jaume Domenech;Jaume;Domenech;32;NULL;Goalkeeper;Valencia CF;Spain
2466;Javi GalAn;Javi;GalAn;28;NULL;Defender;Atletico Madrid;Spain
2467;Javi HernAndez;Javi;HernAndez;25;NULL;Defender;Cadiz;Spain
2468;Javi Martiez;Javi;Martiez;23;NULL;Midfielder;CA Osasuna;Spain
2469;Javier Guerra;Javier;Guerra;20;NULL;Midfielder;Valencia CF;Spain
2470;Javier Lopez Carballo;Javier;Lopez Carballo;21;NULL;Defender;Deportivo Alaves;Spain
2471;Javier Martin Ansi;Javier;Martin Ansi;24;NULL;Forward;Athletic Club Bilbao;Spain
2472;Javier Mu̱oz Jimenez;Javier;Mu̱oz Jimenez;28;NULL;Midfielder;UD Las Palmas;Spain
2473;JeremAa Ledesma;JeremAa;Ledesma;30;NULL;Goalkeeper;Cadiz;Argentina
2474;Jesus Areso Blanco;Jesus;Areso Blanco;24;NULL;Defender;CA Osasuna;Spain
2475;Jesus Corona;Jesus;Corona;30;NULL;Forward;Sevilla FC;Mexico
2476;Jesus LAzaro Owono Ngua Akeng;Jesus;LAzaro Owono Ngua Akeng;22;NULL;Goalkeeper;Deportivo Alaves;Equatorial Guinea
2477;Jesus Navas;Jesus;Navas;37;NULL;Defender;Sevilla FC;Spain
2478;Jesus Vallejo;Jesus;Vallejo;26;NULL;Defender;Granada CF;Spain
2479;Jesus VAzquez;Jesus;VAzquez;20;NULL;Defender;Valencia CF;Spain
2480;Jhon Sola;Jhon;Sola;18;NULL;Forward;Girona FC;Colombia
2481;Joan JordAn;Joan;JordAn;29;NULL;Midfielder;Sevilla FC;Spain
2482;Joao Cancelo;Joao;Cancelo;29;NULL;Defender;FC Barcelona;Portugal
2483;Joao Felix;Joao;Felix;23;NULL;Forward;FC Barcelona;Portugal
2484;Johan Mojica;Johan;Mojica;31;NULL;Defender;CA Osasuna;Colombia
2485;Jon Ander Olasagasti;Jon;Ander Olasagasti;23;NULL;Midfielder;Real Sociedad;Spain
2486;Jon Guridi Aldalur;Jon;Guridi Aldalur;28;NULL;Midfielder;Deportivo Alaves;Spain
2487;Jon Karrikaburu;Jon;Karrikaburu;20;NULL;Forward;Deportivo Alaves;Spain
2488;Jon Moncayola;Jon;Moncayola;25;NULL;Midfielder;CA Osasuna;Spain
2489;Jon Pacheco;Jon;Pacheco;22;NULL;Defender;Real Sociedad;Spain
2490;Jonathan Bamba;Jonathan;Bamba;27;NULL;Forward;Celta de Vigo;France
2491;Jonathan Viera;Jonathan;Viera;33;NULL;Midfielder;UD Las Palmas;Spain
2492;Jorge Carrillo Balea;Jorge;Carrillo Balea;21;NULL;Goalkeeper;Celta de Vigo;Spain
2493;Jorge Cuenca;Jorge;Cuenca;23;NULL;Defender;Villarreal;Spain
2494;Jorge De Frutos SebastiAn;Jorge;De Frutos SebastiAn;26;NULL;Midfielder;Rayo Vallecano;Spain
2495;Jorge Herrando;Jorge;Herrando;22;NULL;Defender;CA Osasuna;Spain
2496;Jorge Mero;Jorge;Mero;26;NULL;Defender;Cadiz;Spain
2497;Jorge Moreno San Vidal;Jorge;Moreno San Vidal;22;NULL;Defender;Rayo Vallecano;Spain
2498;Jorge Resurreccion Merodio;Jorge;Resurreccion Merodio;31;NULL;Midfielder;Atletico Madrid;Spain
2499;Jose Alejandro SuArez SuArez;Jose;Alejandro SuArez SuArez;30;NULL;Defender;UD Las Palmas;Spain
2500;Jose Angel Carmona;Jose;Angel Carmona;21;NULL;Defender;Getafe CF;Spain
2501;Jose Angel Pozo;Jose;Angel Pozo;27;NULL;Midfielder;Rayo Vallecano;Spain
2502;Jose Antonio de la Rosa;Jose;Antonio de la Rosa;19;NULL;Forward;Cadiz;Spain
2503;Jose Antonio Rodriguez Diaz;Jose;Antonio Rodriguez Diaz;31;NULL;Midfielder;Granada CF;Spain
2504;Jose Callejon;Jose;Callejon;36;NULL;Forward;Granada CF;Spain
2505;Jose David Alvarez Adsuar;Jose;David Alvarez Adsuar;22;NULL;Defender;Deportivo Alaves;Spain
2506;Jose Gayo;Jose;Gayo;28;NULL;Defender;Valencia CF;Spain
2507;Jose Luis Garcia VayA;Jose;Luis Garcia VayA;25;NULL;Midfielder;Valencia CF;Spain
2508;Jose Luis Morales;Jose;Luis Morales;36;NULL;Forward;Villarreal;Spain
2509;Jose Manuel Arnaiz Diaz;Jose;Manuel Arnaiz Diaz;28;NULL;Forward;CA Osasuna;Spain
2510;Jose Manuel Copete;Jose;Manuel Copete;23;NULL;Defender;RCD Mallorca;Spain
2511;Jose Maria Marti-Bejarano Serrano;Jose;Maria Marti-Bejarano Serrano;35;NULL;Midfielder;Cadiz;Spain
2512;Joseba Zaldia;Joseba;Zaldia;31;NULL;Defender;Cadiz;Spain
2513;Joselu;Joselu;;33;NULL;Forward;Real Madrid;Spain
2514;Joseph Aidoo;Joseph;Aidoo;27;NULL;Defender;Celta de Vigo;Ghana
2515;Juan Brandariz Movilla;Juan;Brandariz Movilla;24;NULL;Defender;Almeria;Spain
2516;Juan Carlos Marti Corral;Juan;Carlos Marti Corral;35;NULL;Goalkeeper;Girona FC;Spain
2517;Juan Cruz;Juan;Cruz;31;NULL;Defender;CA Osasuna;Spain
2518;Juan Cruz;Juan;Cruz;23;NULL;Forward;Real Betis;Spain
2519;Juan Foyth;Juan;Foyth;25;NULL;Defender;Villarreal;Argentina
2520;Juan Herzog;Juan;Herzog;20;NULL;Defender;UD Las Palmas;Spain
2521;Juan Iglesias;Juan;Iglesias;25;NULL;Defender;Getafe CF;Spain
2522;Juan Luis SAnchez Velasco;Juan;Luis SAnchez Velasco;20;NULL;Midfielder;Sevilla FC;Spain
2523;Juan Miranda;Juan;Miranda;23;NULL;Defender;Real Betis;Spain
2524;Juan Pedro Ramirez Lopez;Juan;Pedro Ramirez Lopez;32;NULL;Defender;Girona FC;Spain
2525;Juanmi Latasa;Juanmi;Latasa;22;NULL;Forward;Getafe CF;Spain
2526;Jude Bellingham;Jude;Bellingham;20;NULL;Midfielder;Real Madrid;England
2527;Julen Agirrezabala;Julen;Agirrezabala;22;NULL;Goalkeeper;Athletic Club Bilbao;Spain
2528;Jules Kounde;Jules;Kounde;24;NULL;Defender;FC Barcelona;France
2529;Julian Araujo;Julian;Araujo;22;NULL;Defender;UD Las Palmas;Mexico
2530;Jargen Strand Larsen;Jargen;Strand Larsen;23;NULL;Forward;Celta de Vigo;Norway
2531;Kaiky Fernandes;Kaiky;Fernandes;19;NULL;Defender;Almeria;Brazil
2532;Kepa Arrizabalaga;Kepa;Arrizabalaga;28;NULL;Goalkeeper;Real Madrid;Spain
2533;Kevin VAzquez;Kevin;VAzquez;30;NULL;Defender;Celta de Vigo;Spain
2534;Kieran Tierney;Kieran;Tierney;26;NULL;Defender;Real Sociedad;Scotland
2535;Kike Barja;Kike;Barja;26;NULL;Forward;CA Osasuna;Spain
2536;Kike Garcia;Kike;Garcia;33;NULL;Forward;Deportivo Alaves;Spain
2537;Kike Perez;Kike;Perez;26;NULL;Midfielder;Rayo Vallecano;Spain
2538;Kike Salas;Kike;Salas;21;NULL;Defender;Sevilla FC;Spain
2539;Kiko Femenia;Kiko;Femenia;32;NULL;Defender;Villarreal;Spain
2540;Kirian RodrAiguez Concepcion;Kirian;RodrAiguez Concepcion;27;NULL;Midfielder;UD Las Palmas;Spain
2541;Lamine Yamal;Lamine;Yamal;16;NULL;Forward;FC Barcelona;Spain
2542;Largie Ramazani;Largie;Ramazani;22;NULL;Forward;Almeria;Belgium
2543;LAzaro Vinicius Marques;LAzaro;Vinicius Marques;21;NULL;Forward;Almeria;Brazil
2544;Lako Baptisteo;Lako;Baptisteo;31;NULL;Forward;Almeria;Brazil
2545;Loe  Bade;Loe; Bade;23;NULL;Defender;Sevilla FC;France
2546;Luca de la Torre;Luca;de la Torre;25;NULL;Midfielder;Celta de Vigo;USA
2547;Lucas Boye;Lucas;Boye;27;NULL;Forward;Granada CF;Argentina
2548;Lucas Ca̱izares;Lucas;Ca̱izares;21;NULL;Goalkeeper;Real Madrid;Spain
2549;Lucas Ocampos;Lucas;Ocampos;29;NULL;Forward;Sevilla FC;Argentina
2550;Lucas Pires Silva;Lucas;Pires Silva;22;NULL;Defender;Cadiz;Brazil
2551;Lucas Robertone;Lucas;Robertone;26;NULL;Midfielder;Almeria;Argentina
2552;Lucas Torre;Lucas;Torre;29;NULL;Midfielder;CA Osasuna;Spain
2553;Lucas VAzquez;Lucas;VAzquez;32;NULL;Defender;Real Madrid;Spain
2554;Luis HernAndez;Luis;HernAndez;34;NULL;Defender;Cadiz;Spain
2555;Luis Jesus Rioja GonzAlez;Luis;Jesus Rioja GonzAlez;29;NULL;Forward;Deportivo Alaves;Spain
2556;Lua Maximiano;Lua;Maximiano;24;NULL;Goalkeeper;Almeria;Portugal
2557;Luis SuArez;Luis;SuArez;25;NULL;Forward;Almeria;Colombia
2558;Luka Modric;Luka;Modric;37;NULL;Midfielder;Real Madrid;Croatia
2559;Malcom Adu Ares;Malcom;Adu Ares;21;NULL;Forward;Athletic Club Bilbao;Spain
2560;Mamadou Selu Diallo Diallo;Mamadou;Selu Diallo Diallo;19;NULL;Forward;Deportivo Alaves;Spain
2561;Mamadou Sylla Diallo;Mamadou;Sylla Diallo;29;NULL;Forward;Deportivo Alaves;Senegal
2562;Manu Bueno;Manu;Bueno;19;NULL;Midfielder;Sevilla FC;Spain
2563;Manu Morlanes;Manu;Morlanes;24;NULL;Midfielder;RCD Mallorca;Spain
2564;Manu SAnchez;Manu;SAnchez;23;NULL;Defender;Celta de Vigo;Spain
2565;Manu Trigueros;Manu;Trigueros;31;NULL;Midfielder;Villarreal;Spain
2566;Manu Vallejo;Manu;Vallejo;26;NULL;Forward;Girona FC;Spain
2567;Marc Bartra;Marc;Bartra;32;NULL;Defender;Real Betis;Spain
2568;Marc Cardona Rovira;Marc;Cardona Rovira;28;NULL;Forward;UD Las Palmas;Spain
2569;Marc Casade;Marc;Casade;19;NULL;Midfielder;FC Barcelona;Spain
2570;Marc Pubill Pages;Marc;Pubill Pages;20;NULL;Defender;Almeria;Spain
2571;Marc Roca;Marc;Roca;26;NULL;Midfielder;Real Betis;Spain
2572;Marc-Andre ter Stegen;Marc-Andre;ter Stegen;31;NULL;Goalkeeper;FC Barcelona;Germany
2573;Marcos Acu̱a;Marcos;Acu̱a;31;NULL;Defender;Sevilla FC;Argentina
2574;Marcos Alonso;Marcos;Alonso;32;NULL;Defender;FC Barcelona;Spain
2575;Marcos Llorente;Marcos;Llorente;28;NULL;Midfielder;Atletico Madrid;Spain
2576;Mario Dominguez;Mario;Dominguez;19;NULL;Midfielder;Valencia CF;Spain
2577;Mario GonzAlez Bravo;Mario;GonzAlez Bravo;19;NULL;Midfielder;Granada CF;Spain
2578;Mario Hermoso;Mario;Hermoso;28;NULL;Defender;Atletico Madrid;Spain
2579;Marko Dmitrovic;Marko;Dmitrovic;31;NULL;Goalkeeper;Sevilla FC;Serbia
2580;Marko Milovanovic;Marko;Milovanovic;20;NULL;Forward;Almeria;Serbia
2581;Marti Pascual Castillo;Marti;Pascual Castillo;24;NULL;Defender;Rayo Vallecano;Spain
2582;Marti Tejen Fauli;Marti;Tejen Fauli;19;NULL;Midfielder;Valencia CF;Spain
2583;Martin Valjent;Martin;Valjent;27;NULL;Defender;RCD Mallorca;Slovakia
2584;Marti Zubimendi;Marti;Zubimendi;24;NULL;Midfielder;Real Sociedad;Spain
2585;Matia Airbol;Matia;Airbol;20;NULL;Goalkeeper;Sevilla FC;Spain
2586;Matija Nastasic;Matija;Nastasic;30;NULL;Defender;RCD Mallorca;Serbia
2587;Matteo Gabbia;Matteo;Gabbia;23;NULL;Midfielder;Villarreal;Italy
2588;Mauro Arambarri;Mauro;Arambarri;27;NULL;Midfielder;Getafe CF;Uruguay
2589;Maxi Gomez;Maxi;Gomez;27;NULL;Forward;Cadiz;Uruguay
2590;MAximo Perrone;MAximo;Perrone;20;NULL;Midfielder;UD Las Palmas;Argentina
2591;Memphis Depay;Memphis;Depay;29;NULL;Forward;Atletico Madrid;Netherlands
2592;Miguel Angel Morro;Miguel;Angel Morro;22;NULL;Goalkeeper;Rayo Vallecano;Spain
2593;Miguel Angel Rubio Lestan;Miguel;Angel Rubio Lestan;25;NULL;Midfielder;Granada CF;Spain
2594;Miguel De La Fuente Escudero;Miguel;De La Fuente Escudero;24;NULL;Forward;Deportivo Alaves;Spain
2595;Miguel Gutierrez;Miguel;Gutierrez;22;NULL;Defender;Girona FC;Spain
2596;Miguel RodrAiguez;Miguel;RodrAiguez;20;NULL;Forward;Celta de Vigo;Spain
2597;Mika MArmol Medina;Mika;MArmol Medina;22;NULL;Defender;UD Las Palmas;Spain
2598;Mikel Merino;Mikel;Merino;27;NULL;Midfielder;Real Sociedad;Spain
2599;Mikel Oyarzabal;Mikel;Oyarzabal;26;NULL;Forward;Real Sociedad;Spain
2600;Mikel Vesga;Mikel;Vesga;30;NULL;Midfielder;Athletic Club Bilbao;Spain
2601;Milutin Osmajic;Milutin;Osmajic;24;NULL;Forward;Cadiz;Montenegro
2602;Mohamed-Ali Cho;Mohamed-Ali;Cho;19;NULL;Forward;Real Sociedad;France
2603;Moi Gomez;Moi;Gomez;29;NULL;Forward;CA Osasuna;Spain
2604;Momo Mbaye;Momo;Mbaye;25;NULL;Defender;Cadiz;Senegal
2605;Mouctar Diakhaby;Mouctar;Diakhaby;26;NULL;Defender;Valencia CF;France
2606;Munir El Haddadi;Munir;El Haddadi;28;NULL;Forward;UD Las Palmas;Morocco
2607;Myrto Uzuni;Myrto;Uzuni;28;NULL;Forward;Granada CF;Albania
2608;Nacho Fernandez;Nacho;Fernandez;33;NULL;Defender;Real Madrid;Spain
2609;Nacho Vidal;Nacho;Vidal;28;NULL;Defender;CA Osasuna;Spain
2610;Nahuel Molina;Nahuel;Molina;25;NULL;Defender;Atletico Madrid;Argentina
2611;Nahuel Tenaglia;Nahuel;Tenaglia;27;NULL;Defender;Deportivo Alaves;Argentina
2612;Nemanja Gudelj;Nemanja;Gudelj;31;NULL;Midfielder;Sevilla FC;Serbia
2613;Nemanja Maksimovic;Nemanja;Maksimovic;28;NULL;Midfielder;Getafe CF;Serbia
2614;Nico Paz;Nico;Paz;18;NULL;Midfielder;Real Madrid;Argentina
2615;Nico Williams;Nico;Williams;21;NULL;Forward;Athletic Club Bilbao;Spain
2616;Nikola Marae;Nikola;Marae;27;NULL;Defender;Deportivo Alaves;Serbia
2617;Njego Petrovic;Njego;Petrovic;24;NULL;Midfielder;Granada CF;Serbia
2618;Oihan Sancet;Oihan;Sancet;23;NULL;Midfielder;Athletic Club Bilbao;Spain
2619;Aliver Torres;Aliver;Torres;28;NULL;Midfielder;Sevilla FC;Spain
2620;Omar Alderete;Omar;Alderete;26;NULL;Defender;Getafe CF;Paraguay
2621;Omar Mascarell;Omar;Mascarell;30;NULL;Midfielder;RCD Mallorca;Spain
2622;Omenuke MFulu;Omenuke;MFulu;31;NULL;Midfielder;UD Las Palmas;Congo DR
2623;Oriol Romeu;Oriol;Romeu;31;NULL;Midfielder;FC Barcelona;Spain
2624;Ascar de Marcos;Ascar;de Marcos;34;NULL;Defender;Athletic Club Bilbao;Spain
2625;Ascar Melendo Jimenez;Ascar;Melendo Jimenez;26;NULL;Midfielder;Granada CF;Spain
2626;Ascar Mingueza;Ascar;Mingueza;24;NULL;Defender;Celta de Vigo;Spain
2627;Ascar Trejo;Ascar;Trejo;35;NULL;Midfielder;Rayo Vallecano;Argentina
2628;Ascar Valenti;Ascar;Valenti;29;NULL;Midfielder;Rayo Vallecano;Spain
2629;Pablo Barrios;Pablo;Barrios;20;NULL;Midfielder;Atletico Madrid;Spain
2630;Pablo Gozalbez Gilabert;Pablo;Gozalbez Gilabert;22;NULL;Forward;Valencia CF;Spain
2631;Pablo Iḇez;Pablo;Iḇez;24;NULL;Midfielder;CA Osasuna;Spain
2632;Pablo Maffeo;Pablo;Maffeo;26;NULL;Defender;RCD Mallorca;Spain
2633;Pablo Mari;Pablo;Mari;20;NULL;Midfielder;Real Sociedad;Spain
2634;Pablo Mu̱oz;Pablo;Mu̱oz;20;NULL;Midfielder;Rayo Vallecano;Spain
2635;Pablo Torre;Pablo;Torre;20;NULL;Midfielder;Girona FC;Spain
2636;Pablo Valencia;Pablo;Valencia;22;NULL;Goalkeeper;CA Osasuna;Spain
2637;Papu Gomez;Papu;Gomez;35;NULL;Forward;Sevilla FC;Argentina
2638;Pathe  Ciss;Pathe; Ciss;29;NULL;Midfielder;Rayo Vallecano;Senegal
2639;Pau Cubarsao Paredes;Pau;Cubarsao Paredes;16;NULL;Defender;FC Barcelona;Spain
2640;Paul Akouokou;Paul;Akouokou;25;NULL;Midfielder;Real Betis;Ivory Coast
2641;Paulo Gazzaniga;Paulo;Gazzaniga;31;NULL;Goalkeeper;Girona FC;Argentina
2642;Pedri;Pedri;;20;NULL;Midfielder;FC Barcelona;Spain
2643;Pep Chavarria;Pep;Chavarria;25;NULL;Defender;Rayo Vallecano;Spain
2644;Pepe Reina;Pepe;Reina;41;NULL;Goalkeeper;Villarreal;Spain
2645;Pere Garcia;Pere;Garcia;21;NULL;Goalkeeper;RCD Mallorca;Spain
2646;Peru Nolaskoain;Peru;Nolaskoain;24;NULL;Midfielder;Athletic Club Bilbao;Spain
2647;Predrag Rajkovic;Predrag;Rajkovic;27;NULL;Goalkeeper;RCD Mallorca;Serbia
2648;Radamel Falcao;Radamel;Falcao;37;NULL;Forward;Rayo Vallecano;Colombia
2649;Rafa Mir;Rafa;Mir;26;NULL;Forward;Sevilla FC;Spain
2650;Rafael Jimenez Jarque;Rafael;Jimenez Jarque;30;NULL;Defender;Cadiz;Spain
2651;Rafael Mari Zamora;Rafael;Mari Zamora;21;NULL;Defender;Deportivo Alaves;Spain
2652;Ramon Terrats;Ramon;Terrats;22;NULL;Midfielder;Villarreal;Spain
2653;Randy Ntekja;Randy;Ntekja;25;NULL;Midfielder;Rayo Vallecano;France
2654;Raphinha;Raphinha;;27;NULL;Forward;FC Barcelona;Brazil
2655;Raul Albiol;Raul;Albiol;38;NULL;Defender;Villarreal;Spain
2656;Raul de TomAs;Raul;de TomAs;28;NULL;Forward;Rayo Vallecano;Spain
2657;Raul FernAndez;Raul;FernAndez;35;NULL;Goalkeeper;Granada CF;Spain
2658;Raul Garcia;Raul;Garcia;23;NULL;Goalkeeper;Celta de Vigo;Spain
2659;Raul Garcia;Raul;Garcia;37;NULL;Forward;Athletic Club Bilbao;Spain
2660;Raul Garcia de Haro;Raul;Garcia de Haro;22;NULL;Forward;CA Osasuna;Spain
2661;Renato Tapia;Renato;Tapia;28;NULL;Midfielder;Celta de Vigo;Peru
2662;Ricard SAnchez Sendra;Ricard;SAnchez Sendra;23;NULL;Defender;Granada CF;Spain
2663;Robert Lewandowski;Robert;Lewandowski;35;NULL;Forward;FC Barcelona;Poland
